Time,Vel_X,Vel_Y,Vel_Z,Total
1043.005000,-0.081788,0.024006,-0.045595,0.096667
1043.219000,-0.080148,0.028850,-0.045699,0.096667
1043.440000,-0.081470,0.039786,-0.033528,0.096667
1043.654000,0.090966,0.000329,-0.032702,0.096667
1043.868000,0.088506,-0.003359,-0.038727,0.096667
1044.088000,0.060877,-0.001813,-0.075068,0.096667
1044.302000,0.039878,0.020884,-0.085545,0.096667
1044.523000,0.080948,0.028017,-0.044798,0.096667
1044.737000,0.011788,0.009847,-0.078503,0.079991
1044.951000,0.068824,-0.034834,-0.058260,0.096667
1045.172000,-0.085424,-0.027212,-0.036148,0.096667
1045.386000,-0.064939,-0.028769,0.065572,0.096667
1045.606000,-0.042520,-0.027981,0.082180,0.096667
1045.820000,-0.058422,-0.033516,0.069339,0.096667
1046.034000,-0.045151,-0.040414,0.075317,0.096667
1046.255000,0.019495,-0.037071,0.087121,0.096667
1046.469000,0.052949,-0.022687,0.077628,0.096667
1046.690000,0.055583,-0.020835,0.076294,0.096667
1046.904000,0.022978,-0.003529,0.093830,0.096667
1047.117000,0.008579,-0.045870,0.009568,0.047636
1047.338000,0.048923,-0.076120,-0.034011,0.096667
1047.552000,-0.044413,0.015810,-0.084392,0.096667
1047.773000,-0.013641,0.018785,-0.093838,0.096667
1047.987000,0.003029,-0.005060,-0.096487,0.096667
1048.201000,-0.001812,-0.036018,-0.089688,0.096667
1048.422000,-0.017322,-0.061707,-0.072365,0.096667
1048.636000,-0.020489,-0.075808,-0.056372,0.096667
1048.856000,-0.007432,-0.092458,-0.027217,0.096667
1049.070000,0.011982,-0.085641,0.043203,0.096667
1049.284000,-0.012680,-0.026322,0.092145,0.096667
1049.505000,0.042283,-0.028655,0.082070,0.096667
1049.719000,0.000610,-0.006950,0.096415,0.096667
1049.940000,-0.003295,-0.013720,0.095631,0.096667
1050.154000,-0.007671,-0.013927,0.095350,0.096667
1050.368000,0.007887,-0.030962,0.091234,0.096667
1050.588000,0.002777,-0.030874,0.091561,0.096667
1050.802000,0.005081,-0.039466,0.088097,0.096667
1051.023000,0.005697,-0.068996,0.067465,0.096667
1051.237000,0.010699,-0.094638,-0.016541,0.096667
1051.451000,-0.016209,-0.043861,-0.084604,0.096667
1051.672000,-0.026630,-0.005784,-0.092746,0.096667
1051.886000,-0.028908,0.000022,-0.092243,0.096667
1052.106000,0.028774,0.065949,-0.064554,0.096667
1052.320000,-0.044056,0.016041,-0.084535,0.096667
1052.534000,-0.093165,-0.002161,0.025693,0.096667
1052.755000,-0.031309,0.003764,0.091379,0.096667
1052.969000,-0.056739,0.012553,0.077250,0.096667
1053.190000,-0.087002,0.017474,0.038338,0.096667
1053.403000,-0.079335,0.022260,0.050546,0.096667
1053.617000,-0.009974,0.030309,0.091249,0.096667
1053.838000,0.086728,0.008546,0.041828,0.096667
1054.052000,0.096462,-0.004847,-0.004004,0.096667
1054.273000,0.083316,-0.017864,-0.045648,0.096667
1054.487000,0.046688,-0.043127,-0.072834,0.096667
1054.701000,0.020163,-0.061250,-0.072016,0.096667
1054.921000,-0.033660,-0.030982,-0.085156,0.096667
1055.135000,-0.039149,-0.000624,-0.088382,0.096667
1055.356000,-0.009234,-0.018722,-0.094386,0.096667
1055.570000,-0.018239,-0.072332,-0.061481,0.096667
1055.784000,-0.039954,-0.074900,0.046240,0.096667
1056.005000,-0.053170,-0.050166,0.063251,0.096667
1056.219000,-0.062272,-0.041770,0.061008,0.096667
1056.439000,0.010592,-0.035941,0.089110,0.096667
1056.653000,0.049496,-0.004488,0.082913,0.096667
1056.867000,0.045964,0.001255,0.085031,0.096667
1057.088000,0.025597,-0.022435,0.090476,0.096667
1057.302000,0.039422,-0.056118,0.068126,0.096667
1057.523000,0.032893,-0.081353,0.040548,0.096667
1057.737000,-0.038693,0.003503,-0.088516,0.096667
1057.957000,-0.014464,0.008044,-0.095239,0.096667
1058.171000,-0.005807,-0.019186,-0.094565,0.096667
1058.385000,-0.007646,-0.037154,-0.088913,0.096667
1058.606000,-0.009660,-0.048576,-0.083015,0.096667
1058.820000,-0.008121,-0.049663,-0.082535,0.096667
1059.043000,-0.000835,-0.052339,-0.081267,0.096667
1059.255000,0.005476,-0.057203,-0.077732,0.096667
1059.469000,0.023155,-0.070313,-0.062164,0.096667
1059.689000,0.013412,-0.084396,0.045186,0.096667
1059.903000,0.009310,-0.044424,0.085348,0.096667
1060.124000,-0.040104,-0.023003,0.084894,0.096667
1060.338000,0.015585,-0.012359,0.094598,0.096667
1060.552000,0.017065,-0.041928,0.085412,0.096667
1060.773000,0.001242,-0.026554,0.092940,0.096667
1060.987000,0.007772,-0.011044,0.095719,0.096667
1061.207000,0.007282,-0.011124,0.095748,0.096667
1061.421000,-0.002819,-0.024888,0.093365,0.096667
1061.635000,-0.007272,-0.048421,0.083349,0.096667
1061.856000,-0.031798,-0.068177,0.060706,0.096667
1062.070000,0.015928,0.077956,-0.054896,0.096667
1062.291000,-0.062119,0.041934,-0.061051,0.096667
1062.505000,-0.046683,-0.083370,0.014649,0.096667
1062.718000,-0.034938,-0.067099,0.060179,0.096667
1062.939000,-0.028886,-0.041287,0.082495,0.096667
1063.153000,-0.028659,-0.032376,0.086458,0.096667
1063.374000,-0.027214,-0.029888,0.087810,0.096667
1063.588000,-0.011948,-0.033260,0.089975,0.096667
1063.802000,0.017923,-0.033314,0.088957,0.096667
1064.023000,0.044599,-0.033259,0.079052,0.096667
1064.236000,0.057733,-0.044383,0.063573,0.096667
1064.457000,0.059493,-0.076026,-0.005007,0.096667
1064.671000,0.016209,-0.047522,-0.082603,0.096667
1064.885000,-0.003086,-0.024698,-0.093407,0.096667
1065.106000,-0.012646,-0.024986,-0.092522,0.096667
1065.320000,-0.010602,-0.017380,-0.094498,0.096667
1065.541000,-0.002340,-0.007927,-0.096313,0.096667
1065.754000,0.003843,-0.002589,-0.096556,0.096667
1065.968000,-0.017031,-0.005681,-0.094985,0.096667
1066.189000,-0.009704,-0.004074,0.096092,0.096667
1066.403000,-0.008018,0.000284,0.096333,0.096667
1066.624000,0.005027,0.001336,0.096527,0.096667
1066.839000,0.011952,-0.003390,0.095865,0.096667
1067.052000,0.015155,-0.012924,0.094592,0.096667
1067.273000,0.002646,-0.002920,0.096586,0.096667
1067.486000,0.008372,-0.000813,0.096300,0.096667
1067.707000,-0.003541,-0.003560,0.096536,0.096667
1067.921000,-0.016631,-0.005189,-0.095084,0.096667
1068.135000,-0.010305,0.001936,-0.096096,0.096667
1068.356000,-0.023736,-0.006967,-0.093448,0.096667
1068.570000,0.012421,-0.084296,0.045655,0.096667
1068.790000,-0.023832,-0.018076,-0.091922,0.096667
1069.004000,-0.014773,-0.001467,-0.095520,0.096667
1069.218000,-0.011384,-0.005733,-0.095823,0.096667
1069.439000,-0.003297,-0.008475,-0.096238,0.096667
1069.653000,0.005937,-0.011958,-0.095740,0.096667
1069.874000,0.016917,-0.016413,-0.093749,0.096667
1070.088000,0.026216,-0.020898,-0.090667,0.096667
1070.302000,-0.009283,-0.079826,0.053722,0.096667
1070.522000,0.057076,-0.026667,-0.073318,0.096667
1070.736000,0.066024,-0.034223,-0.061758,0.096667
1070.957000,0.035496,-0.066086,-0.050866,0.090635
1071.171000,0.082338,-0.044833,-0.023558,0.096667
1071.385000,-0.008353,-0.060080,-0.015998,0.062732
1071.606000,0.039007,-0.049829,-0.070547,0.094770
1071.820000,0.024537,-0.055466,-0.066839,0.090255
1072.040000,0.000000,0.000000,0.000000,0.000000
1072.254000,-0.045023,0.077034,0.037190,0.096667
1072.468000,-0.000365,-0.070069,0.066593,0.096667
1072.689000,0.005602,-0.084240,-0.047081,0.096667
1072.903000,-0.011693,-0.085481,-0.043598,0.096667
1073.124000,-0.024771,-0.092877,-0.010233,0.096667
1073.338000,-0.026069,-0.087204,0.032563,0.096667
1073.552000,-0.019625,-0.070702,0.062932,0.096667
1073.772000,-0.011418,-0.050884,0.081393,0.096667
1073.986000,-0.005945,-0.042668,0.086536,0.096667
1074.207000,-0.003533,-0.046846,0.084483,0.096667
1074.421000,0.004678,-0.059523,0.076024,0.096667
1074.635000,0.021633,-0.065101,0.068105,0.096667
1074.856000,0.042819,-0.064206,0.058212,0.096667
1075.069000,0.034652,-0.085809,0.027939,0.096667
1075.290000,0.006821,-0.094416,-0.019586,0.096667
1075.504000,-0.010792,-0.092729,-0.025088,0.096667
1075.718000,-0.017162,-0.086892,-0.038725,0.096667
1075.939000,-0.012811,-0.075441,-0.059068,0.096667
1076.153000,-0.004022,-0.049812,-0.082747,0.096667
1076.374000,0.003608,-0.030958,-0.091504,0.096667
1076.587000,0.007586,-0.023873,-0.093365,0.096667
1076.801000,0.016858,-0.032345,-0.089521,0.096667
1077.022000,0.042146,-0.052592,-0.069298,0.096667
1077.236000,0.046108,-0.069826,0.048402,0.096667
1077.457000,0.033334,-0.049137,0.076281,0.096667
1077.671000,0.019967,-0.049598,0.080534,0.096667
1077.885000,0.013423,-0.052478,0.080064,0.096667
1078.105000,0.021453,-0.044930,0.082858,0.096667
1078.319000,0.021408,-0.036521,0.086904,0.096667
1078.540000,0.008070,-0.018740,0.094489,0.096667
1078.754000,-0.018843,-0.002572,0.094778,0.096667
1078.968000,-0.048826,0.012272,0.082522,0.096667
1079.189000,-0.062386,0.069960,0.021932,0.096268
1079.403000,-0.042914,0.079760,-0.033783,0.096667
1079.623000,-0.049520,0.033966,-0.075754,0.096667
1079.837000,-0.032892,0.005703,-0.090720,0.096667
1080.051000,-0.021940,0.000587,-0.094142,0.096667
1080.272000,-0.007767,-0.004869,-0.096231,0.096667
1080.486000,-0.001212,-0.023568,-0.093742,0.096667
1080.707000,0.006703,-0.066439,-0.069896,0.096667
1080.921000,-0.011231,-0.040809,-0.086907,0.096667
1081.135000,0.022604,-0.068723,0.064114,0.096667
1081.355000,-0.030525,-0.044050,-0.080450,0.096667
1081.569000,0.022924,-0.038346,-0.073102,0.085673
1081.790000,0.092318,-0.022907,0.017235,0.096667
1082.004000,0.028518,-0.036793,-0.054607,0.071756
1082.218000,0.000295,-0.050781,0.082253,0.096667
1082.439000,-0.020893,-0.015635,0.093078,0.096667
1082.653000,-0.053690,-0.067366,0.043859,0.096667
1082.873000,-0.041416,-0.067310,-0.055664,0.096667
1083.087000,-0.025061,-0.075091,-0.055478,0.096667
1083.301000,0.034780,-0.069138,-0.057920,0.096667
1083.522000,0.038999,-0.038000,-0.079872,0.096667
1083.736000,0.016127,-0.024322,-0.092156,0.096667
1083.957000,-0.005073,-0.003477,-0.096471,0.096667
1084.170000,-0.017811,0.016550,-0.093559,0.096667
1084.384000,-0.004717,0.016238,-0.095176,0.096667
1084.605000,0.033304,-0.014734,-0.089544,0.096667
1084.819000,-0.008045,-0.094995,0.015991,0.096667
1085.040000,-0.038882,-0.059814,0.065230,0.096667
1085.254000,-0.056686,-0.046304,0.063143,0.096667
1085.468000,-0.029335,-0.055309,0.073653,0.096667
1085.689000,0.056354,-0.026892,0.073793,0.096667
1085.902000,0.046116,-0.006680,0.084694,0.096667
1086.123000,0.028492,-0.000780,0.092369,0.096667
1086.337000,0.015333,-0.002060,0.095421,0.096667
1086.551000,0.020429,-0.022580,0.091746,0.096667
1086.772000,-0.031208,-0.018070,0.089688,0.096667
1086.986000,-0.067924,-0.018970,0.066113,0.096667
1087.207000,0.011152,-0.022469,-0.093355,0.096667
1087.420000,-0.026883,-0.017415,-0.091206,0.096667
1087.634000,-0.018037,-0.031443,-0.089613,0.096667
1087.855000,-0.003990,-0.031169,-0.091417,0.096667
1088.069000,-0.006342,-0.017679,-0.094824,0.096667
1088.290000,-0.008412,-0.013858,-0.095298,0.096667
1088.504000,-0.009364,-0.009355,-0.095756,0.096667
1088.718000,-0.010112,-0.006655,-0.095906,0.096667
1088.939000,-0.004722,-0.006929,-0.096302,0.096667
1089.152000,0.014195,-0.018856,-0.093741,0.096667
1089.373000,0.004776,-0.088128,-0.039434,0.096667
1089.587000,-0.013287,-0.087698,0.038430,0.096667
1089.801000,0.022401,-0.086514,0.036852,0.096667
1090.022000,0.036480,-0.046311,0.076609,0.096667
1090.236000,0.044554,-0.002887,0.085738,0.096667
1090.457000,0.040893,0.004279,0.087487,0.096667
1090.671000,0.024918,0.004429,0.093295,0.096667
1090.884000,0.014267,0.004096,0.095520,0.096667
1091.105000,-0.007740,0.004442,0.096254,0.096667
1091.319000,-0.010165,0.005223,0.095989,0.096667
1091.545000,-0.016748,0.009607,0.094719,0.096667
1091.754000,-0.014241,0.018835,0.093739,0.096667
1091.968000,-0.006890,0.024085,0.093364,0.096667
1092.188000,0.066283,0.064517,-0.028081,0.096667
1092.402000,-0.073629,-0.006383,0.062310,0.096667
1092.623000,-0.056349,-0.001674,0.078527,0.096667
1092.837000,-0.077270,0.000637,0.058081,0.096667
1093.051000,-0.092286,-0.000244,-0.028768,0.096667
1093.272000,-0.092644,-0.000996,-0.027576,0.096667
1093.486000,-0.076917,-0.005321,-0.058309,0.096667
1093.706000,0.091664,-0.004839,-0.030311,0.096667
1093.920000,0.087642,-0.003672,-0.040617,0.096667
1094.134000,0.065891,-0.002078,-0.070700,0.096667
1094.355000,0.015927,0.001119,-0.095339,0.096667
1094.569000,0.010876,0.004961,-0.095331,0.096077
1094.790000,-0.005935,0.007386,-0.060754,0.061489
1095.003000,-0.011194,-0.012548,-0.095193,0.096667
1095.217000,-0.000867,-0.042173,-0.086978,0.096667
1095.438000,-0.039336,-0.064925,0.059848,0.096667
1095.652000,-0.042428,-0.051893,0.069652,0.096667
1095.873000,-0.083613,0.000065,0.048510,0.096667
1096.087000,-0.073544,0.003594,0.062633,0.096667
1096.301000,0.014596,0.004790,0.095438,0.096667
1096.522000,0.070569,0.001197,0.066053,0.096667
1096.735000,0.070299,-0.000824,0.066347,0.096667
1096.956000,0.066783,-0.050668,0.048138,0.096667
1097.170000,0.045476,-0.019433,-0.083059,0.096667
1097.384000,0.002252,-0.008109,-0.096300,0.096667
1097.605000,-0.001584,0.000226,-0.096653,0.096667
1097.819000,-0.000045,-0.090354,0.034359,0.096667
1098.040000,-0.004822,-0.024510,-0.093383,0.096667
1098.253000,-0.012778,-0.024139,-0.092728,0.096667
1098.467000,-0.010903,-0.033618,-0.089974,0.096667
1098.688000,-0.015737,-0.091423,0.027179,0.096667
1098.902000,0.017677,-0.008656,-0.094642,0.096667
1099.123000,0.024654,-0.047397,-0.080561,0.096667
1099.337000,0.032712,-0.010748,-0.090326,0.096667
1099.551000,0.028749,-0.026744,-0.088333,0.096667
1099.771000,0.024225,-0.032953,-0.087588,0.096667
1099.985000,0.010227,-0.096115,-0.001321,0.096667
1100.206000,0.014047,-0.074891,-0.059485,0.096667
1100.420000,-0.006459,-0.065654,-0.070656,0.096667
1100.641000,-0.009810,-0.064538,-0.065438,0.092431
1100.855000,0.030786,-0.042553,-0.081154,0.096667
1101.069000,0.034150,-0.068427,-0.043039,0.087754
1101.289000,0.074924,-0.036729,-0.048804,0.096667
1101.503000,0.003979,-0.066343,0.015047,0.068144
1101.724000,0.037867,-0.063940,-0.037763,0.083356
1101.938000,-0.004330,-0.071309,-0.004476,0.071581
1102.152000,0.056641,-0.058062,-0.052583,0.096667
1102.373000,-0.055272,0.002448,-0.079268,0.096667
1102.587000,-0.063462,0.003777,-0.072820,0.096667
1102.808000,-0.044199,0.017775,0.084113,0.096667
1103.021000,-0.055032,0.009279,0.078930,0.096667
1103.235000,-0.076629,0.008881,0.058254,0.096667
1103.456000,-0.056161,0.012889,0.077616,0.096667
1103.670000,0.011773,0.014465,0.094850,0.096667
1103.891000,0.056424,0.006633,0.078210,0.096667
1104.105000,0.069999,-0.000549,0.066666,0.096667
1104.319000,0.074687,-0.013150,0.059945,0.096667
1104.539000,0.051265,-0.077568,-0.026448,0.096667
1104.753000,0.019144,-0.059574,-0.073681,0.096667
1104.974000,-0.006837,-0.037909,-0.088660,0.096667
1105.188000,-0.015488,-0.013095,-0.094515,0.096667
1105.402000,-0.009810,-0.017570,-0.094549,0.096667
1105.623000,-0.010674,-0.051754,-0.080945,0.096667
1105.837000,-0.021989,-0.090276,-0.026669,0.096667
1106.057000,-0.052138,-0.046836,-0.066577,0.096667
1106.271000,-0.036969,-0.067705,-0.058256,0.096667
1106.485000,0.006490,-0.045359,-0.085117,0.096667
1106.706000,0.012107,-0.051244,-0.012898,0.054211
1106.920000,0.090663,-0.024358,-0.023052,0.096667
1107.141000,0.016676,-0.045932,-0.019330,0.052550
1107.355000,0.091158,-0.032164,0.000273,0.096667
1107.568000,-0.010068,-0.080762,0.052158,0.096667
1107.789000,-0.015176,-0.048406,-0.016495,0.053343
1108.003000,0.024824,-0.043352,-0.038465,0.063049
1108.224000,0.059940,-0.036298,-0.030405,0.076386
1108.438000,-0.020958,-0.085344,0.040270,0.096667
1108.652000,0.032519,-0.049570,-0.042093,0.072708
1108.873000,0.077268,-0.028130,-0.050821,0.096667
1109.086000,-0.001731,-0.065657,-0.006270,0.065978
1109.307000,0.045994,-0.038604,-0.075754,0.096667
1109.521000,0.018354,-0.063780,-0.050003,0.083097
1109.735000,-0.029120,-0.087983,0.027486,0.096667
1109.956000,0.039329,-0.011508,-0.087551,0.096667
1110.170000,0.004135,-0.075189,-0.045902,0.088190
1110.391000,0.039227,-0.035332,-0.080978,0.096667
1110.604000,-0.030406,-0.089594,0.019821,0.096667
1110.818000,0.041951,-0.044799,-0.074684,0.096667
1111.039000,0.002704,-0.079479,-0.020913,0.082228
1111.253000,-0.031371,-0.089585,0.018297,0.096667
1111.474000,0.043152,-0.051862,-0.069229,0.096667
1111.688000,-0.028972,-0.090351,0.018488,0.096667
1111.902000,0.041691,-0.058844,-0.064372,0.096667
1112.122000,0.021605,0.073290,-0.059213,0.096667
1112.336000,-0.065639,0.004436,-0.070826,0.096667
1112.557000,-0.039375,-0.021967,-0.085507,0.096667
1112.771000,-0.066337,-0.067915,-0.018205,0.096667
1112.985000,-0.029245,-0.026805,0.088151,0.096667
1113.206000,-0.020426,-0.011961,0.093724,0.096667
1113.420000,-0.019148,-0.006364,0.094537,0.096667
1113.640000,-0.005428,-0.001986,0.096494,0.096667
1113.854000,0.010667,-0.000000,0.096076,0.096667
1114.068000,0.021400,0.001793,0.094251,0.096667
1114.289000,0.030631,0.002528,0.091650,0.096667
1114.503000,0.049519,0.002864,0.082970,0.096667
1114.724000,0.010836,0.003112,-0.096007,0.096667
1114.938000,0.012683,-0.003306,-0.095774,0.096667
1115.152000,0.001967,-0.004971,-0.096519,0.096667
1115.372000,-0.001624,-0.006439,-0.096438,0.096667
1115.586000,-0.000957,-0.015261,-0.095450,0.096667
1115.807000,-0.005131,-0.044372,-0.085728,0.096667
1116.021000,-0.018571,-0.085439,-0.041229,0.096667
1116.235000,-0.073804,-0.011403,-0.061379,0.096667
1116.456000,-0.089371,-0.017103,0.032631,0.096667
1116.670000,-0.053706,-0.014226,0.079106,0.096667
1116.891000,-0.030864,-0.041377,0.026153,0.057867
1117.104000,-0.004691,-0.043355,0.007808,0.044301
1117.318000,0.003062,-0.078537,0.056276,0.096667
1117.539000,0.080634,-0.028393,0.045128,0.096667
1117.753000,0.044725,-0.049143,-0.033633,0.074475
1117.974000,0.005656,-0.058527,-0.006467,0.059154
1118.188000,0.057702,-0.043465,-0.062435,0.095482
1118.401000,0.028375,-0.044585,-0.080941,0.096667
1118.622000,0.013595,-0.040190,-0.086859,0.096667
1118.836000,0.017203,-0.013394,-0.094176,0.096667
1119.057000,-0.016598,-0.089927,0.031338,0.096667
1119.271000,0.012974,-0.042772,-0.085713,0.096667
1119.485000,-0.017136,-0.089946,0.030992,0.096667
1119.706000,0.024672,-0.025382,-0.089953,0.096667
1119.919000,0.010473,-0.043413,-0.085733,0.096667
1120.140000,0.015758,-0.019307,-0.093399,0.096667
1120.354000,0.005081,-0.073463,-0.062624,0.096667
1120.568000,-0.000585,-0.065095,-0.071461,0.096667
1120.789000,0.013203,-0.039756,-0.087118,0.096667
1121.003000,0.007248,-0.074175,-0.061563,0.096667
1121.224000,-0.010605,-0.094397,0.017924,0.096667
1121.438000,0.004164,-0.081406,-0.051963,0.096667
1121.651000,0.021876,-0.055522,-0.076047,0.096667
1121.872000,-0.014467,-0.091934,0.026140,0.096667
1122.086000,0.013828,0.085386,-0.043156,0.096667
1122.307000,-0.046340,0.020167,0.082403,0.096667
1122.521000,0.008940,-0.084644,-0.033319,0.091404
1122.735000,-0.002250,-0.029855,-0.091913,0.096667
1122.955000,-0.004261,-0.040252,-0.087784,0.096667
1123.169000,-0.014641,-0.066940,-0.068184,0.096667
1123.390000,-0.023720,-0.091913,-0.018271,0.096667
1123.604000,-0.023160,-0.069079,0.063531,0.096667
1123.818000,-0.012726,-0.014493,0.094723,0.096667
1124.044000,-0.011165,0.001012,0.096014,0.096667
1124.253000,-0.011123,0.002473,0.095993,0.096667
1124.473000,-0.017136,0.002213,0.095110,0.096667
1124.687000,-0.008150,0.009086,0.095893,0.096667
1124.901000,0.022269,0.027222,0.090042,0.096667
1125.122000,0.060848,0.064210,0.038976,0.096667
1125.336000,0.036839,0.065505,-0.060798,0.096667
1125.557000,0.022061,0.018334,-0.092313,0.096667
1125.771000,0.007122,-0.004566,-0.096296,0.096667
1125.985000,0.009056,-0.018196,-0.094506,0.096667
1126.205000,-0.017204,-0.005016,-0.094991,0.096667
1126.419000,-0.018533,-0.027668,-0.090750,0.096667
1126.640000,-0.053553,-0.029888,-0.074721,0.096667
1126.854000,-0.077694,-0.014150,-0.055748,0.096667
1127.068000,-0.003341,-0.082142,0.050853,0.096667
1127.289000,-0.069737,-0.064581,0.017623,0.096667
1127.503000,0.002936,-0.058481,0.045237,0.073993
1127.723000,0.044158,-0.012259,0.085113,0.096667
1127.937000,0.034640,-0.002178,0.090221,0.096667
1128.151000,0.022468,-0.014138,0.092950,0.096667
1128.372000,0.011815,-0.036912,0.088557,0.096667
1128.586000,0.000639,-0.066127,0.054460,0.085669
1128.807000,0.004996,-0.069137,-0.014900,0.070901
1129.021000,-0.000085,-0.090954,0.032739,0.096667
1129.235000,-0.007678,-0.073557,-0.062248,0.096667
1129.455000,-0.005750,-0.063762,-0.072428,0.096667
1129.669000,0.001247,-0.096517,0.005235,0.096667
1129.890000,-0.014293,-0.021449,-0.093167,0.096667
1130.104000,-0.009041,-0.041259,-0.086951,0.096667
1130.318000,-0.006499,-0.054736,-0.079411,0.096667
1130.539000,-0.000881,-0.056226,-0.078627,0.096667
1130.753000,-0.011131,-0.063125,-0.072358,0.096667
1130.973000,-0.011095,-0.075730,-0.059044,0.096667
1131.187000,-0.012110,-0.087176,-0.039977,0.096667
1131.401000,-0.010796,-0.091353,-0.029709,0.096667
1131.622000,-0.002961,-0.094804,-0.018649,0.096667
1131.836000,0.009736,-0.094037,-0.020166,0.096667
1132.056000,0.000000,0.000000,0.000000,0.000000
1132.270000,-0.038117,-0.012330,0.087974,0.096667
1132.484000,-0.044307,-0.000569,0.085913,0.096667
1132.705000,-0.081757,-0.003203,0.051478,0.096667
1132.919000,-0.060701,-0.008341,-0.074768,0.096667
1133.140000,-0.044788,-0.019040,-0.083522,0.096667
1133.354000,0.035685,-0.023355,-0.086750,0.096667
1133.568000,0.057297,-0.014001,-0.076587,0.096667
1133.789000,0.025931,-0.010559,-0.092523,0.096667
1134.002000,0.003489,-0.002726,-0.096565,0.096667
1134.223000,0.011112,-0.028918,-0.091568,0.096667
1134.437000,0.010107,-0.085047,-0.044826,0.096667
1134.651000,-0.018916,-0.091797,-0.023663,0.096667
1134.872000,-0.037435,-0.079768,0.039750,0.096667
1135.086000,-0.040590,-0.062557,0.061510,0.096667
1135.307000,-0.078970,-0.030484,0.046678,0.096667
1135.520000,-0.028868,-0.069058,0.061173,0.096667
1135.734000,0.048213,-0.017932,0.081844,0.096667
1135.955000,0.058765,0.000408,0.076753,0.096667
1136.169000,0.045213,0.000043,0.085441,0.096667
1136.390000,0.023225,-0.028683,0.089344,0.096667
1136.604000,0.004183,-0.057176,0.077832,0.096667
1136.818000,-0.035131,-0.056937,-0.016188,0.068834
1137.038000,-0.008554,-0.079485,-0.043618,0.091069
1137.252000,-0.005075,-0.091502,-0.030757,0.096667
1137.473000,-0.013540,-0.041961,-0.086025,0.096667
1137.687000,-0.023235,-0.039474,-0.085125,0.096667
1137.901000,-0.019101,-0.053696,-0.078079,0.096667
1138.122000,-0.006461,-0.062327,-0.073608,0.096667
1138.336000,0.006318,-0.060034,-0.075502,0.096667
1138.556000,0.013383,-0.061795,-0.073121,0.096667
1138.770000,0.013382,-0.065941,-0.069405,0.096667
1138.984000,0.013643,-0.073437,-0.061362,0.096667
1139.205000,0.008855,-0.085942,-0.043358,0.096667
1139.419000,-0.010057,-0.095967,-0.005808,0.096667
1139.640000,-0.014354,-0.094603,0.013738,0.096667
1139.854000,-0.001686,-0.096066,0.010626,0.096667
1140.068000,0.011716,-0.092677,0.024864,0.096667
1140.288000,0.028021,-0.081997,0.042846,0.096667
1140.502000,0.032630,-0.073970,0.052993,0.096667
1140.723000,0.047503,-0.049892,0.067814,0.096667
1140.937000,0.034696,-0.011916,0.071054,0.079966
1141.151000,0.003732,-0.030717,0.038690,0.049541
1141.372000,0.015900,-0.063879,0.070789,0.096667
1141.585000,-0.023926,-0.072119,0.020084,0.078593
1141.806000,-0.009783,-0.077137,0.057433,0.096667
1142.020000,0.002099,-0.080439,0.053569,0.096667
1142.234000,0.001992,-0.020803,0.016357,0.026539
1142.455000,-0.078321,-0.007594,0.056147,0.096667
1142.669000,-0.035130,0.001391,0.090047,0.096667
1142.890000,-0.084816,0.003469,0.046246,0.096667
1143.104000,-0.091598,0.001208,-0.030867,0.096667
1143.317000,-0.094101,0.000779,-0.022110,0.096667
1143.538000,-0.092853,0.005427,0.026332,0.096667
1143.752000,0.085558,-0.037522,-0.024825,0.096667
1143.973000,0.087492,-0.005537,-0.040731,0.096667
1144.187000,0.043810,-0.011552,-0.085391,0.096667
1144.401000,-0.003033,-0.046213,-0.084850,0.096667
1144.621000,0.042558,-0.075461,-0.042883,0.096667
1144.835000,-0.044313,-0.007383,-0.085594,0.096667
1145.056000,-0.035067,-0.002181,-0.090055,0.096667
1145.270000,-0.009526,-0.011839,-0.095465,0.096667
1145.484000,-0.005452,-0.032958,-0.090711,0.096667
1145.705000,-0.056827,-0.067993,0.038628,0.096667
1145.919000,-0.066605,-0.017028,0.067958,0.096667
1146.139000,-0.036317,-0.007748,0.089250,0.096667
1146.353000,0.056306,0.001602,0.078559,0.096667
1146.574000,0.053078,0.003816,0.080701,0.096667
1146.788000,0.033147,0.003490,0.090739,0.096667
1147.002000,0.013414,0.003013,0.095684,0.096667
1147.223000,-0.012612,0.001249,0.095832,0.096667
1147.437000,-0.031118,-0.006763,0.091271,0.096667
1147.657000,0.012263,-0.007099,0.092881,0.093956
1147.871000,-0.009660,0.002382,-0.096153,0.096667
1148.085000,-0.016755,0.001917,-0.095184,0.096667
1148.306000,0.021074,0.020241,-0.092145,0.096667
1148.520000,-0.003764,0.006203,-0.096394,0.096667
1148.744000,0.001142,0.000026,-0.096660,0.096667
1148.955000,-0.001528,-0.002892,-0.096611,0.096667
1149.169000,-0.006012,-0.004185,-0.096389,0.096667
1149.389000,-0.004330,-0.006211,-0.096370,0.096667
1149.603000,0.004035,-0.012337,-0.095791,0.096667
1149.824000,-0.037388,-0.073220,-0.037618,0.090411
1150.038000,-0.022381,-0.009172,0.093592,0.096667
1150.252000,-0.020665,0.003272,0.094375,0.096667
1150.473000,0.013478,0.009248,0.095275,0.096667
1150.687000,0.025358,0.008921,0.092854,0.096667
1150.907000,0.021263,0.007580,0.093994,0.096667
1151.121000,0.011897,0.005935,0.095748,0.096667
1151.335000,-0.000461,0.004443,0.096563,0.096667
